Chart1|Chart2|Chart3|Chart4|Track|Artist|Date|Chart5|Chart6|Chart7|Date2
1|1|1|6|How Do U Want It / California Love|2PAC featuring KC AND JOJO|1996-06-15|64|1|24|19960720
1|3|1|5|How Do U Want It / California Love|2PAC featuring KC AND JOJO|1996-06-15|64|1|24|19960713
1|1|1|9|Tha Crossroads|BONE THUGS-N-HARMONY|1996-05-11|2|1|20|19960706
1|1|1|8|Tha Crossroads|BONE THUGS-N-HARMONY|1996-05-11|2|1|20|19960629
1|1|1|7|Tha Crossroads|BONE THUGS-N-HARMONY|1996-05-11|2|1|20|19960622
1|1|1|6|Tha Crossroads|BONE THUGS-N-HARMONY|1996-05-11|2|1|20|19960615
1|1|1|5|Tha Crossroads|BONE THUGS-N-HARMONY|1996-05-11|2|1|20|19960608
1|1|1|4|Tha Crossroads|BONE THUGS-N-HARMONY|1996-05-11|2|1|20|19960601
1|1|1|3|Tha Crossroads|BONE THUGS-N-HARMONY|1996-05-11|2|1|20|19960525
1|2|1|2|Tha Crossroads|BONE THUGS-N-HARMONY|1996-05-11|2|1|20|19960518
1|1|1|6|Always Be My Baby|MARIAH CAREY|1996-04-06|2|1|32|19960511
1|2|1|5|Always Be My Baby|MARIAH CAREY|1996-04-06|2|1|32|19960504
1|1|1|8|Because You Loved Me (From "Up Close & Personal")|CELINE DION|1996-03-09|36|1|33|19960427
1|1|1|7|Because You Loved Me (From "Up Close & Personal")|CELINE DION|1996-03-09|36|1|33|19960420
1|1|1|6|Because You Loved Me (From "Up Close & Personal")|CELINE DION|1996-03-09|36|1|33|19960413
1|1|1|5|Because You Loved Me (From "Up Close & Personal")|CELINE DION|1996-03-09|36|1|33|19960406
1|1|1|4|Because You Loved Me (From "Up Close & Personal")|CELINE DION|1996-03-09|36|1|33|19960330
1|5|1|3|Because You Loved Me (From "Up Close & Personal")|CELINE DION|1996-03-09|36|1|33|19960323
1|1|1|16|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960316
1|1|1|15|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960309
1|1|1|14|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960302
1|1|1|13|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960224
1|1|1|12|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960217
1|1|1|11|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960210
1|1|1|10|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960203
1|1|1|9|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960127
1|1|1|8|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960120
1|1|1|7|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960113
1|1|1|6|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960106
1|1|1|5|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19951230
1|1|1|4|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19951223
1|1|1|3|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19951216
1|1|1|2|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19951209
1|NEW|1|1|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19951202
1|NEW|1|1|Exhale (Shoop Shoop)|WHITNEY HOUSTON|1995-11-25|1|1|21|19951125
1|1|1|8|Fantasy|MARIAH CAREY|1995-09-30|1|1|25|19951118
1|1|1|7|Fantasy|MARIAH CAREY|1995-09-30|1|1|25|19951111
1|1|1|6|Fantasy|MARIAH CAREY|1995-09-30|1|1|25|19951104
1|1|1|5|Fantasy|MARIAH CAREY|1995-09-30|1|1|25|19951028
1|1|1|4|Fantasy|MARIAH CAREY|1995-09-30|1|1|25|19951021
1|1|1|3|Fantasy|MARIAH CAREY|1995-09-30|1|1|25|19951014
1|1|1|2|Fantasy|MARIAH CAREY|1995-09-30|1|1|25|19951007
1|NEW|1|1|Fantasy|MARIAH CAREY|1995-09-30|1|1|25|19950930
1|1|1|6|Gangsta's Paradise|COOLIO featuring L.V.|1995-08-19|28|1|38|19950923
1|1|1|5|Gangsta's Paradise|COOLIO featuring L.V.|1995-08-19|28|1|38|19950916
1|2|1|4|Gangsta's Paradise|COOLIO featuring L.V.|1995-08-19|28|1|38|19950909
1|NEW|1|1|You Are Not Alone|MICHAEL JACKSON|1995-09-02|1|1|20|19950902
1|2|1|10|Kiss From A Rose|SEAL|1995-06-24|87|1|36|19950826
1|1|1|11|Waterfalls|TLC|1995-06-10|39|1|34|19950819
1|1|1|10|Waterfalls|TLC|1995-06-10|39|1|34|19950812
1|1|1|9|Waterfalls|TLC|1995-06-10|39|1|34|19950805
1|1|1|8|Waterfalls|TLC|1995-06-10|39|1|34|19950729
1|1|1|7|Waterfalls|TLC|1995-06-10|39|1|34|19950722
1|1|1|6|Waterfalls|TLC|1995-06-10|39|1|34|19950715
1|7|1|5|Waterfalls|TLC|1995-06-10|39|1|34|19950708
1|1|1|12|Have You Ever Really Loved A Woman|BRYAN ADAMS|1995-04-15|66|1|24|19950701
1|1|1|11|Have You Ever Really Loved A Woman|BRYAN ADAMS|1995-04-15|66|1|24|19950624
1|1|1|10|Have You Ever Really Loved A Woman|BRYAN ADAMS|1995-04-15|66|1|24|19950617
1|1|1|9|Have You Ever Really Loved A Woman|BRYAN ADAMS|1995-04-15|66|1|24|19950610
1|2|1|8|Have You Ever Really Loved A Woman|BRYAN ADAMS|1995-04-15|66|1|24|19950603
1|1|1|14|This Is How We Do It|MONTELL JORDAN|1995-02-25|93|1|29|19950527
1|1|1|13|This Is How We Do It|MONTELL JORDAN|1995-02-25|93|1|29|19950520
1|1|1|12|This Is How We Do It|MONTELL JORDAN|1995-02-25|93|1|29|19950513
1|1|1|11|This Is How We Do It|MONTELL JORDAN|1995-02-25|93|1|29|19950506
1|1|1|10|This Is How We Do It|MONTELL JORDAN|1995-02-25|93|1|29|19950429
1|1|1|9|This Is How We Do It|MONTELL JORDAN|1995-02-25|93|1|29|19950422
1|6|1|8|This Is How We Do It|MONTELL JORDAN|1995-02-25|93|1|29|19950415
1|1|1|17|Take A Bow|MADONNA|1994-12-17|45|1|30|19950408
1|1|1|16|Take A Bow|MADONNA|1994-12-17|45|1|30|19950401
1|1|1|15|Take A Bow|MADONNA|1994-12-17|45|1|30|19950325
1|1|1|14|Take A Bow|MADONNA|1994-12-17|45|1|30|19950318
1|1|1|13|Take A Bow|MADONNA|1994-12-17|45|1|30|19950311
1|1|1|12|Take A Bow|MADONNA|1994-12-17|45|1|30|19950304
1|2|1|11|Take A Bow|MADONNA|1994-12-17|45|1|30|19950225
1|1|1|15|Creep|TLC|1994-11-12|71|1|32|19950218
1|1|1|14|Creep|TLC|1994-11-12|71|1|32|19950211
1|1|1|13|Creep|TLC|1994-11-12|71|1|32|19950204
1|2|1|12|Creep|TLC|1994-11-12|71|1|32|19950128
1|1|1|10|On Bended Knee|BOYZ II MEN|1994-11-19|14|1|27|19950121
1|1|1|9|On Bended Knee|BOYZ II MEN|1994-11-19|14|1|27|19950114
1|1|1|8|On Bended Knee|BOYZ II MEN|1994-11-19|14|1|27|19950107
1|2|1|7|On Bended Knee|BOYZ II MEN|1994-11-19|14|1|27|19941231
1|1|1|15|Here Comes The Hotstepper|INI KAMOZE|1994-09-17|97|1|30|19941224
1|2|1|14|Here Comes The Hotstepper|INI KAMOZE|1994-09-17|97|1|30|19941217
1|1|1|4|On Bended Knee|BOYZ II MEN|1994-11-19|14|1|27|19941210
1|3|1|3|On Bended Knee|BOYZ II MEN|1994-11-19|14|1|27|19941203
1|1|1|16|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19941126
1|1|1|15|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19941119
1|1|1|14|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19941112
1|1|1|13|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19941105
1|1|1|12|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19941029
1|1|1|11|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19941022
1|1|1|10|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19941015
1|1|1|9|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19941008
1|1|1|8|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19941001
1|1|1|7|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19940924
1|1|1|6|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19940917
1|1|1|5|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19940910
1|1|1|4|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19940903
1|2|1|3|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19940827
1|1|1|16|Stay (I Missed You)|LISA LOEB & NINE STORIES|1994-05-07|74|1|30|19940820
1|1|1|15|Stay (I Missed You)|LISA LOEB & NINE STORIES|1994-05-07|74|1|30|19940813
1|2|1|14|Stay (I Missed You)|LISA LOEB & NINE STORIES|1994-05-07|74|1|30|19940806
1|1|1|15|I Swear|ALL-4-ONE|1994-04-23|72|1|30|19940730
1|1|1|14|I Swear|ALL-4-ONE|1994-04-23|72|1|30|19940723
1|1|1|13|I Swear|ALL-4-ONE|1994-04-23|72|1|30|19940716
1|1|1|12|I Swear|ALL-4-ONE|1994-04-23|72|1|30|19940709
1|1|1|11|I Swear|ALL-4-ONE|1994-04-23|72|1|30|19940702
1|1|1|10|I Swear|ALL-4-ONE|1994-04-23|72|1|30|19940625
1|1|1|9|I Swear|ALL-4-ONE|1994-04-23|72|1|30|19940618
1|1|1|8|I Swear|ALL-4-ONE|1994-04-23|72|1|30|19940611
1|1|1|7|I Swear|ALL-4-ONE|1994-04-23|72|1|30|19940604
1|1|1|6|I Swear|ALL-4-ONE|1994-04-23|72|1|30|19940528
1|8|1|5|I Swear|ALL-4-ONE|1994-04-23|72|1|30|19940521
1|1|1|20|The Sign|ACE OF BASE|1994-01-01|68|1|41|19940514
1|2|1|19|The Sign|ACE OF BASE|1994-01-01|68|1|41|19940507
1|1|1|13|Bump'N'Grind|R. KELLY|1994-02-05|59|1|25|19940430
1|1|1|12|Bump'N'Grind|R. KELLY|1994-02-05|59|1|25|19940423
1|1|1|11|Bump'N'Grind|R. KELLY|1994-02-05|59|1|25|19940416
1|2|1|10|Bump'N'Grind|R. KELLY|1994-02-05|59|1|25|19940409
1|1|1|14|The Sign|ACE OF BASE|1994-01-01|68|1|41|19940402
1|1|1|13|The Sign|ACE OF BASE|1994-01-01|68|1|41|19940326
1|1|1|12|The Sign|ACE OF BASE|1994-01-01|68|1|41|19940319
1|2|1|11|The Sign|ACE OF BASE|1994-01-01|68|1|41|19940312
1|1|1|15|The Power Of Love|CELINE DION|1993-11-27|90|1|33|19940305
1|1|1|14|The Power Of Love|CELINE DION|1993-11-27|90|1|33|19940226
1|1|1|13|The Power Of Love|CELINE DION|1993-11-27|90|1|33|19940219
1|3|1|12|The Power Of Love|CELINE DION|1993-11-27|90|1|33|19940212
1|1|1|11|All For Love|BRYAN ADAMS / ROD STEWART / STING|1993-11-27|51|1|22|19940205
1|1|1|10|All For Love|BRYAN ADAMS / ROD STEWART / STING|1993-11-27|51|1|22|19940129
1|2|1|9|All For Love|BRYAN ADAMS / ROD STEWART / STING|1993-11-27|51|1|22|19940122
1|1|1|13|Hero|MARIAH CAREY|1993-10-23|71|1|30|19940115
1|1|1|12|Hero|MARIAH CAREY|1993-10-23|71|1|30|19940108
1|1|1|11|Hero|MARIAH CAREY|1993-10-23|71|1|30|19940101
1|3|1|10|Hero|MARIAH CAREY|1993-10-23|71|1|30|19931225
1|1|1|9|Again|JANET JACKSON|1993-10-23|15|1|23|19931218
1|2|1|8|Again|JANET JACKSON|1993-10-23|15|1|23|19931211
1|1|1|12|I'd Do Anything For Love (But I Won't Do That)|MEAT LOAF|1993-09-18|68|1|22|19931204
1|1|1|11|I'd Do Anything For Love (But I Won't Do That)|MEAT LOAF|1993-09-18|68|1|22|19931127
1|1|1|10|I'd Do Anything For Love (But I Won't Do That)|MEAT LOAF|1993-09-18|68|1|22|19931120
1|1|1|9|I'd Do Anything For Love (But I Won't Do That)|MEAT LOAF|1993-09-18|68|1|22|19931113
1|2|1|8|I'd Do Anything For Love (But I Won't Do That)|MEAT LOAF|1993-09-18|68|1|22|19931106
1|1|1|13|Dreamlover|MARIAH CAREY|1993-08-07|40|1|29|19931030
1|1|1|12|Dreamlover|MARIAH CAREY|1993-08-07|40|1|29|19931023
1|1|1|11|Dreamlover|MARIAH CAREY|1993-08-07|40|1|29|19931016
1|1|1|10|Dreamlover|MARIAH CAREY|1993-08-07|40|1|29|19931009
1|1|1|9|Dreamlover|MARIAH CAREY|1993-08-07|40|1|29|19931002
1|1|1|8|Dreamlover|MARIAH CAREY|1993-08-07|40|1|29|19930925
1|1|1|7|Dreamlover|MARIAH CAREY|1993-08-07|40|1|29|19930918
1|2|1|6|Dreamlover|MARIAH CAREY|1993-08-07|40|1|29|19930911
1|1|1|17|Can't Help Falling In Love (From "Sliver")|UB40|1993-05-15|100|1|29|19930904
1|1|1|16|Can't Help Falling In Love (From "Sliver")|UB40|1993-05-15|100|1|29|19930828
1|1|1|15|Can't Help Falling In Love (From "Sliver")|UB40|1993-05-15|100|1|29|19930821
1|1|1|14|Can't Help Falling In Love (From "Sliver")|UB40|1993-05-15|100|1|29|19930814
1|1|1|13|Can't Help Falling In Love (From "Sliver")|UB40|1993-05-15|100|1|29|19930807
1|1|1|12|Can't Help Falling In Love (From "Sliver")|UB40|1993-05-15|100|1|29|19930731
1|2|1|11|Can't Help Falling In Love (From "Sliver")|UB40|1993-05-15|100|1|29|19930724
1|1|1|13|Weak|SWV|1993-04-24|58|1|26|19930717
1|2|1|12|Weak|SWV|1993-04-24|58|1|26|19930710
1|1|1|10|That's The Way Love Goes|JANET JACKSON|1993-05-01|14|1|23|19930703
1|1|1|9|That's The Way Love Goes|JANET JACKSON|1993-05-01|14|1|23|19930626
1|1|1|8|That's The Way Love Goes|JANET JACKSON|1993-05-01|14|1|23|19930619
1|1|1|7|That's The Way Love Goes|JANET JACKSON|1993-05-01|14|1|23|19930612
1|1|1|6|That's The Way Love Goes|JANET JACKSON|1993-05-01|14|1|23|19930605
1|1|1|5|That's The Way Love Goes|JANET JACKSON|1993-05-01|14|1|23|19930529
1|1|1|4|That's The Way Love Goes|JANET JACKSON|1993-05-01|14|1|23|19930522
1|2|1|3|That's The Way Love Goes|JANET JACKSON|1993-05-01|14|1|23|19930515
1|1|1|12|Freak Me|SILK|1993-02-20|42|1|24|19930508
1|2|1|11|Freak Me|SILK|1993-02-20|42|1|24|19930501
1|1|1|16|Informer|SNOW|1993-01-09|79|1|25|19930424
1|1|1|15|Informer|SNOW|1993-01-09|79|1|25|19930417
1|1|1|14|Informer|SNOW|1993-01-09|79|1|25|19930410
1|1|1|13|Informer|SNOW|1993-01-09|79|1|25|19930403
1|1|1|12|Informer|SNOW|1993-01-09|79|1|25|19930327
1|1|1|11|Informer|SNOW|1993-01-09|79|1|25|19930320
1|4|1|10|Informer|SNOW|1993-01-09|79|1|25|19930313
1|2|1|12|A Whole New World (Aladdin's Theme)|PEABO BRYSON|1992-12-19|54|1|23|19930306
1|1|1|16|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19930227
1|1|1|15|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19930220
1|1|1|14|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19930213
1|1|1|13|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19930206
1|1|1|12|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19930130
1|1|1|11|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19930123
1|1|1|10|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19930116
1|1|1|9|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19930109
1|1|1|8|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19930102
1|1|1|7|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19921226
1|1|1|6|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19921219
1|1|1|5|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19921212
1|1|1|4|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19921205
1|12|1|3|I Will Always Love You|WHITNEY HOUSTON|1992-11-14|40|1|26|19921128
1|1|1|8|How Do You Talk To An Angel|THE HEIGHTS|1992-10-03|48|1|20|19921121
1|2|1|7|How Do You Talk To An Angel|THE HEIGHTS|1992-10-03|48|1|20|19921114
1|1|1|17|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19921107
1|1|1|16|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19921031
1|1|1|15|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19921024
1|1|1|14|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19921017
1|1|1|13|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19921010
1|1|1|12|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19921003
1|1|1|11|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19920926
1|1|1|10|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19920919
1|1|1|9|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19920912
1|1|1|8|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19920905
1|1|1|7|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19920829
1|1|1|6|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19920822
1|4|1|5|End Of The Road|BOYZ II MEN|1992-07-18|53|1|32|19920815
1|2|1|6|This Used To Be My Playground|MADONNA|1992-07-04|35|1|20|19920808
1|1|1|17|Baby Got Back|SIR MIX-A-LOT|1992-04-11|75|1|28|19920801
1|1|1|16|Baby Got Back|SIR MIX-A-LOT|1992-04-11|75|1|28|19920725
1|1|1|15|Baby Got Back|SIR MIX-A-LOT|1992-04-11|75|1|28|19920718
1|1|1|14|Baby Got Back|SIR MIX-A-LOT|1992-04-11|75|1|28|19920711
1|2|1|13|Baby Got Back|SIR MIX-A-LOT|1992-04-11|75|1|28|19920704
1|1|1|5|I'll Be There|MARIAH CAREY|1992-05-30|13|1|20|19920627
1|2|1|4|I'll Be There|MARIAH CAREY|1992-05-30|13|1|20|19920620
1|1|1|11|Jump|KRIS KROSS|1992-04-04|61|1|21|19920613
1|1|1|10|Jump|KRIS KROSS|1992-04-04|61|1|21|19920606
1|1|1|9|Jump|KRIS KROSS|1992-04-04|61|1|21|19920530
1|1|1|8|Jump|KRIS KROSS|1992-04-04|61|1|21|19920523
1|1|1|7|Jump|KRIS KROSS|1992-04-04|61|1|21|19920516
1|1|1|6|Jump|KRIS KROSS|1992-04-04|61|1|21|19920509
1|1|1|5|Jump|KRIS KROSS|1992-04-04|61|1|21|19920502
1|3|1|4|Jump|KRIS KROSS|1992-04-04|61|1|21|19920425
1|1|1|12|Save The Best For Last|VANESSA WILLIAMS|1992-02-01|92|1|27|19920418
1|1|1|11|Save The Best For Last|VANESSA WILLIAMS|1992-02-01|92|1|27|19920411
1|1|1|10|Save The Best For Last|VANESSA WILLIAMS|1992-02-01|92|1|27|19920404
1|1|1|9|Save The Best For Last|VANESSA WILLIAMS|1992-02-01|92|1|27|19920328
1|4|1|8|Save The Best For Last|VANESSA WILLIAMS|1992-02-01|92|1|27|19920321
1|1|1|13|To Be With You|MR. BIG|1991-12-21|82|1|24|19920314
1|1|1|12|To Be With You|MR. BIG|1991-12-21|82|1|24|19920307
1|2|1|11|To Be With You|MR. BIG|1991-12-21|82|1|24|19920229
1|1|1|10|I'm Too Sexy|RIGHT SAID FRED|1991-12-21|67|1|21|19920222
1|1|1|9|I'm Too Sexy|RIGHT SAID FRED|1991-12-21|67|1|21|19920215
1|6|1|8|I'm Too Sexy|RIGHT SAID FRED|1991-12-21|67|1|21|19920208
1|3|1|9|Don't Let The Sun Go Down On Me|GEORGE MICHAEL & ELTON JOHN|1991-12-07|72|1|20|19920201
1|2|1|12|All 4 Love|COLOR ME BADD|1991-11-09|37|1|28|19920125
1|1|1|9|Black Or White|MICHAEL JACKSON|1991-11-23|35|1|20|19920118
1|1|1|8|Black Or White|MICHAEL JACKSON|1991-11-23|35|1|20|19920111
1|1|1|7|Black Or White|MICHAEL JACKSON|1991-11-23|35|1|20|19920104
1|1|1|6|Black Or White|MICHAEL JACKSON|1991-11-23|35|1|20|19911228
1|1|1|5|Black Or White|MICHAEL JACKSON|1991-11-23|35|1|20|19911221
1|1|1|4|Black Or White|MICHAEL JACKSON|1991-11-23|35|1|20|19911214
1|3|1|3|Black Or White|MICHAEL JACKSON|1991-11-23|35|1|20|19911207
1|3|1|7|Set Adrift On Memory Drift|P.M. DAWN|1991-10-19|50|1|20|19911130
1|3|1|7|When A Man Loves A Woman|MICHAEL BOLTON|1991-10-12|44|1|20|19911123
1|1|1|8|Cream|PRINCE & THE N.P.G.|1991-09-28|46|1|20|19911116
1|3|1|7|Cream|PRINCE & THE N.P.G.|1991-09-28|46|1|20|19911109
1|3|1|12|Romantic|KARYN WHITE|1991-08-17|52|1|20|19911102
1|1|1|9|Emotions|MARIAH CAREY|1991-08-31|35|1|20|19911026
1|1|1|8|Emotions|MARIAH CAREY|1991-08-31|35|1|20|19911019
1|3|1|7|Emotions|MARIAH CAREY|1991-08-31|35|1|20|19911012
1|2|1|12|Good Vibrations|MARKY MARK & THE FUNKY BUNCH featuring LOLEATTA HOLLOWAY|1991-07-20|82|1|20|19911005
1|1|1|10|I Adore Mi Amor|COLOR ME BADD|1991-07-27|60|1|20|19910928
1|2|1|9|I Adore Mi Amor|COLOR ME BADD|1991-07-27|60|1|20|19910921
1|2|1|9|The Promise Of A New Day|PAULA ABDUL|1991-07-20|40|1|16|19910914
1|1|1|11|(Everything I Do) I Do It For You|BRYAN ADAMS|1991-06-29|53|1|22|19910907
1|1|1|10|(Everything I Do) I Do It For You|BRYAN ADAMS|1991-06-29|53|1|22|19910831
1|1|1|9|(Everything I Do) I Do It For You|BRYAN ADAMS|1991-06-29|53|1|22|19910824
1|1|1|8|(Everything I Do) I Do It For You|BRYAN ADAMS|1991-06-29|53|1|22|19910817
1|1|1|7|(Everything I Do) I Do It For You|BRYAN ADAMS|1991-06-29|53|1|22|19910810
1|1|1|6|(Everything I Do) I Do It For You|BRYAN ADAMS|1991-06-29|53|1|22|19910803
1|4|1|5|(Everything I Do) I Do It For You|BRYAN ADAMS|1991-06-29|53|1|22|19910727
1|2|1|15|Unbelievable|EMF|1991-04-13|87|1|23|19910720
1|1|1|10|Rush Rush|PAULA ABDUL|1991-05-11|36|1|19|19910713
1|1|1|9|Rush Rush|PAULA ABDUL|1991-05-11|36|1|19|19910706
1|1|1|8|Rush Rush|PAULA ABDUL|1991-05-11|36|1|19|19910629
1|1|1|7|Rush Rush|PAULA ABDUL|1991-05-11|36|1|19|19910622
1|3|1|6|Rush Rush|PAULA ABDUL|1991-05-11|36|1|19|19910615
1|2|1|12|More Than Words|EXTREME|1991-03-23|81|1|24|19910608
1|1|1|9|I Don't Wanna Cry|MARIAH CAREY|1991-04-06|50|1|19|19910601
1|8|1|8|I Don't Wanna Cry|MARIAH CAREY|1991-04-06|50|1|19|19910525
1|3|1|13|I Like The Way|HI-FIVE|1991-02-23|90|1|23|19910518
1|2|1|11|Joyride|ROXETTE|1991-03-02|57|1|19|19910511
1|1|1|11|Baby Baby|AMY GRANT|1991-02-23|75|1|21|19910504
1|2|1|10|Baby Baby|AMY GRANT|1991-02-23|75|1|21|19910427
1|2|1|11|You're In Love|WILSON PHILLIPS|1991-02-09|64|1|19|19910420
1|2|1|10|I've Been Thinking About You|LONDONBEAT|1991-02-09|52|1|19|19910413
1|1|1|11|Coming Out Of The Dark|GLORIA ESTEFAN|1991-01-26|55|1|19|19910406
1|3|1|10|Coming Out Of The Dark|GLORIA ESTEFAN|1991-01-26|55|1|19|19910330
1|2|1|14|One More Try|TIMMY T|1990-12-22|92|1|25|19910323
1|1|1|9|Someday|MARIAH CAREY|1991-01-19|37|1|19|19910316
1|2|1|8|Someday|MARIAH CAREY|1991-01-19|37|1|19|19910309
1|1|1|11|All The Man That I Need|WHITNEY HOUSTON|1990-12-22|53|1|23|19910302
1|2|1|10|All The Man That I Need|WHITNEY HOUSTON|1990-12-22|53|1|23|19910223
1|1|1|14|Gonna Make You Sweat|C&C MUSIC FACTORY|1990-11-17|74|1|25|19910216
1|2|1|13|Gonna Make You Sweat|C&C MUSIC FACTORY|1990-11-17|74|1|25|19910209
1|1|1|14|The First Time|SURFACE|1990-11-03|82|1|25|19910202
1|4|1|13|The First Time|SURFACE|1990-11-03|82|1|25|19910126
1|4|1|10|Love Will Never Do|JANET JACKSON|1990-11-17|89|1|22|19910119
1|1|1|9|Justify My Love|MADONNA|1990-11-17|46|1|16|19910112
1|2|1|8|Justify My Love|MADONNA|1990-11-17|46|1|16|19910105
1|1|1|13|Because I Love You|STEVIE B|1990-10-06|80|1|23|19901229
1|1|1|12|Because I Love You|STEVIE B|1990-10-06|80|1|23|19901222
1|1|1|11|Because I Love You|STEVIE B|1990-10-06|80|1|23|19901215
1|3|1|10|Because I Love You|STEVIE B|1990-10-06|80|1|23|19901208
1|3|1|7|I'm Your Baby Tonight|WHITNEY HOUSTON|1990-10-20|42|1|19|19901201
1|1|1|11|Love Takes Time|MARIAH CAREY|1990-09-15|73|1|26|19901124
1|1|1|10|Love Takes Time|MARIAH CAREY|1990-09-15|73|1|26|19901117
1|3|1|9|Love Takes Time|MARIAH CAREY|1990-09-15|73|1|26|19901110
1|3|1|9|Ice Ice Baby|VANILLA ICE|1990-09-08|72|1|21|19901103
1|2|1|7|Black Cat|JANET JACKSON|1990-09-15|37|1|16|19901027
1|3|1|12|I Don't Have The Heart|JAMES INGRAM|1990-08-04|86|1|26|19901020
1|2|1|7|Praying For Time|GEORGE MICHAEL|1990-09-01|41|1|14|19901013
1|2|1|15|Close To You|MAXI PRIEST|1990-06-30|87|1|30|19901006
1|4|1|13|(Can't Live Without Your) Love And Affection|NELSON|1990-07-07|93|1|26|19900929
1|1|1|13|Release Me|WILSON PHILLIPS|1990-06-30|76|1|22|19900922
1|2|1|12|Release Me|WILSON PHILLIPS|1990-06-30|76|1|22|19900915
1|2|1|8|Blaze Of Glory|JON BON JOVI|1990-07-21|58|1|21|19900908
1|3|1|12|If Wishes Came True|SWEET SENSATION|1990-06-16|58|1|20|19900901
1|1|1|13|Vision Of Love|MARIAH CAREY|1990-06-02|73|1|22|19900825
1|1|1|12|Vision Of Love|MARIAH CAREY|1990-06-02|73|1|22|19900818
1|1|1|11|Vision Of Love|MARIAH CAREY|1990-06-02|73|1|22|19900811
1|2|1|10|Vision Of Love|MARIAH CAREY|1990-06-02|73|1|22|19900804
1|1|1|11|She Ain't Worth It|GLENN MEDEIROS featuring BOBBY BROWN|1990-05-19|50|1|18|19900728
1|2|1|10|She Ain't Worth It|GLENN MEDEIROS featuring BOBBY BROWN|1990-05-19|50|1|18|19900721
