Index|Chart|Weeks|Artist|Track|Date|Length
3612|1|6|ART MOONEY / CHOIR|I'm Looing Over A 4-Leaf Clover|02-28-1948|155
3613|1|5|ART MOONEY / CHOIR|I'm Looing Over A 4-Leaf Clover|02-21-1948|155
3614|1|15|VAUGHN MONROE|Ballerina|02-14-1948|204
3615|1|14|VAUGHN MONROE|Ballerina|02-07-1948|204
3616|1|13|VAUGHN MONROE|Ballerina|01-31-1948|204
3617|1|12|VAUGHN MONROE|Ballerina|01-24-1948|204
3618|1|11|VAUGHN MONROE|Ballerina|01-17-1948|204
3619|1|10|VAUGHN MONROE|Ballerina|01-10-1948|204
3620|1|9|VAUGHN MONROE|Ballerina|01-03-1948|204
3621|1|8|VAUGHN MONROE|Ballerina|12-27-1947|204
3622|1|7|VAUGHN MONROE|Ballerina|12-20-1947|204
3623|1|6|VAUGHN MONROE|Ballerina|12-13-1947|204
3624|1|14|FRANCIS CRAIG / BOB LAMM|Near You|12-06-1947|172
3625|1|13|FRANCIS CRAIG / BOB LAMM|Near You|11-29-1947|172
3626|1|12|FRANCIS CRAIG / BOB LAMM|Near You|11-22-1947|172
3627|1|11|FRANCIS CRAIG / BOB LAMM|Near You|11-15-1947|172
3628|1|10|FRANCIS CRAIG / BOB LAMM|Near You|11-08-1947|172
3629|1|9|FRANCIS CRAIG / BOB LAMM|Near You|11-01-1947|172
3630|1|8|FRANCIS CRAIG / BOB LAMM|Near You|10-25-1947|172
3631|1|7|FRANCIS CRAIG / BOB LAMM|Near You|10-18-1947|172
3632|1|6|FRANCIS CRAIG / BOB LAMM|Near You|10-11-1947|172
3633|1|5|FRANCIS CRAIG / BOB LAMM|Near You|10-04-1947|172
3634|1|4|FRANCIS CRAIG / BOB LAMM|Near You|09-27-1947|172
3635|1|3|FRANCIS CRAIG / BOB LAMM|Near You|09-20-1947|172
3642|1|11|HARMONICATS|Peg O'My Heart|08-02-1947|152
3643|1|10|HARMONICATS|Peg O'My Heart|07-26-1947|152
3644|1|9|HARMONICATS|Peg O'My Heart|07-19-1947|152
3645|1|6|PERRY COMO|Chi-Baba, Chi-Baba|07-12-1947|180
3646|1|5|PERRY COMO|Chi-Baba, Chi-Baba|07-05-1947|180
3647|1|4|PERRY COMO|Chi-Baba, Chi-Baba|06-28-1947|180
3648|1|5|HARMONICATS|Peg O'My Heart|06-21-1947|152
3649|1|9|ART LUND|Mam'selle|06-14-1947|198
3650|1|8|ART LUND|Mam'selle|06-07-1947|198
3665|1|2|COUNT BASIE / HARRY EDISON / BILL JOHNSON|Open The Door Richard|02-21-1947|160
3666|1|10|KING COLE TRIO|(I Love You) For Sentimental Reasons|02-14-1947|172
3667|1|13|SAMMY KAYE / BILLY WILLIAMS|The Old Lamplighter|02-07-1947|183
3668|1|12|SAMMY KAYE / BILLY WILLIAMS|The Old Lamplighter|01-31-1947|183
3669|1|11|SAMMY KAYE / BILLY WILLIAMS|The Old Lamplighter|01-24-1947|183
3670|1|10|SAMMY KAYE / BILLY WILLIAMS|The Old Lamplighter|01-17-1947|183
3671|1|9|SAMMY KAYE / BILLY WILLIAMS|The Old Lamplighter|01-10-1947|183
3672|1|8|SAMMY KAYE / BILLY WILLIAMS|The Old Lamplighter|01-03-1947|183
3673|1|7|SAMMY KAYE / BILLY WILLIAMS|The Old Lamplighter|12-26-1946|183
3674|1|8|KAY KYSER / MICHAEL DOUGLAS / CAMPUS KIDS|Ole Buttermilk Sky|12-20-1946|177
3675|1|7|KAY KYSER / MICHAEL DOUGLAS / CAMPUS KIDS|Ole Buttermilk Sky|12-14-1946|177
3676|1|13|FRANKIE CARLE / MARJORIE HUGHES|Rumours Are Flying|12-07-1946|172
3677|1|12|FRANKIE CARLE / MARJORIE HUGHES|Rumours Are Flying|11-30-1946|172
3678|1|11|FRANKIE CARLE / MARJORIE HUGHES|Rumours Are Flying|11-23-1946|172
3679|1|10|FRANKIE CARLE / MARJORIE HUGHES|Rumours Are Flying|11-16-1946|172
3680|1|9|FRANKIE CARLE / MARJORIE HUGHES|Rumours Are Flying|11-09-1946|172
3681|1|8|FRANKIE CARLE / MARJORIE HUGHES|Rumours Are Flying|11-02-1946|172
3682|1|7|FRANKIE CARLE / MARJORIE HUGHES|Rumours Are Flying|10-26-1946|172
3683|1|6|FRANKIE CARLE / MARJORIE HUGHES|Rumours Are Flying|10-19-1946|172
3684|1|14|EDDY HOWARD|To Each His Own|10-12-1946|181
3685|1|13|EDDY HOWARD|To Each His Own|10-05-1946|181
3686|1|9|FRANK SINATRA|Five Minutes More|09-28-1946|155
3687|1|2|FRANKIE CARLE / MARJORIE HUGHES|Rumours Are Flying|09-21-1946|172
3688|1|10|EDDY HOWARD|To Each His Own|09-14-1946|181
3689|1|3|INK SPOTS|To Each His Own|09-07-1946|189
3690|1|5|FRANK SINATRA|Five Minutes More|08-31-1946|155
3693|1|5|EDDY HOWARD|To Each His Own|08-10-1946|181
3694|1|4|EDDY HOWARD|To Each His Own|08-03-1946|181
3696|1|11|INK SPOTS|The Gypsy|07-20-1946|165
3697|1|10|INK SPOTS|The Gypsy|07-13-1946|165
3698|1|9|INK SPOTS|The Gypsy|07-06-1946|165
3699|1|8|INK SPOTS|The Gypsy|06-29-1946|165
3700|1|7|INK SPOTS|The Gypsy|06-22-1946|165
3701|1|6|INK SPOTS|The Gypsy|06-15-1946|165
3702|1|5|INK SPOTS|The Gypsy|06-08-1946|165
3703|1|4|INK SPOTS|The Gypsy|06-01-1946|165
3704|1|3|INK SPOTS|The Gypsy|05-25-1946|165
3705|1|8|PERRY COMO|Prisoner Of Love|05-18-1946|200
3706|1|7|PERRY COMO|Prisoner Of Love|05-11-1946|200
3707|1|6|PERRY COMO|Prisoner Of Love|05-04-1946|200
3708|1|2|SAMMY KAYE / BETTY BARCLAY|I'm A Big Girl Now|04-27-1946|188
3709|1|9|FRANKIE CARLE / MARJORIE HUGHES|Oh What It Seemed To Be|04-20-1946|181
3710|1|8|FRANKIE CARLE / MARJORIE HUGHES|Oh What It Seemed To Be|04-13-1946|181
3711|1|7|FRANKIE CARLE / MARJORIE HUGHES|Oh What It Seemed To Be|04-06-1946|181
3712|1|6|FRANKIE CARLE / MARJORIE HUGHES|Oh What It Seemed To Be|03-30-1946|181
3713|1|5|FRANKIE CARLE / MARJORIE HUGHES|Oh What It Seemed To Be|03-23-1946|181
3714|1|4|FRANKIE CARLE / MARJORIE HUGHES|Oh What It Seemed To Be|03-16-1946|181
3715|1|1|JOHNNY MERCER / PIED PIPERS|Personality|03-09-1946|170
3716|1|8|BETTY HUTTON|Doctor Lawyer Indian Chief|03-02-1946|187
3717|1|9|VAUGHN MONROE & HIS ORCHESTRA / THE NORTON SISTERS|Let It Snow! Let It Snow! Let It Snow!|02-23-1946|189
3718|1|8|VAUGHN MONROE & HIS ORCHESTRA / THE NORTON SISTERS|Let It Snow! Let It Snow! Let It Snow!|02-16-1946|189
3719|1|7|VAUGHN MONROE & HIS ORCHESTRA / THE NORTON SISTERS|Let It Snow! Let It Snow! Let It Snow!|02-09-1946|189
3720|1|6|VAUGHN MONROE & HIS ORCHESTRA / THE NORTON SISTERS|Let It Snow! Let It Snow! Let It Snow!|02-02-1946|189
3721|1|5|VAUGHN MONROE & HIS ORCHESTRA / THE NORTON SISTERS|Let It Snow! Let It Snow! Let It Snow!|01-26-1946|189
3722|1|2|BING CROSBY / CARMEN CAVALLARO|I Can't Begin To Tell You|01-19-1946|171
3723|1|6|FREDDY MARTIN & HIS ORCHESTRA / CLYDE ROGERS|Symphony|01-12-1946|196
3724|1|5|FREDDY MARTIN & HIS ORCHESTRA / CLYDE ROGERS|Symphony|01-05-1946|196
3725|1|4|FREDDY MARTIN & HIS ORCHESTRA / CLYDE ROGERS|Symphony|12-29-1945|196
3726|1|10|SAMMY KAYE & HIS ORCHESTRA / BILLY WILLIAMS, NANCY NORMAN|Chickery Chick|12-22-1945|140
3727|1|10|HARRY JAMES & HIS MUSIC MAKERS / KITTY KALLEN|It's Been A Long, Long Time|12-15-1945|209
3728|1|8|SAMMY KAYE & HIS ORCHESTRA / BILLY WILLIAMS, NANCY NORMAN|Chickery Chick|12-08-1945|140
3729|1|7|BING CROSBY / THE LES PAUL TRIO|It's Been A Long, Long Time|12-01-1945|175
3730|1|7|HARRY JAMES & HIS MUSIC MAKERS / KITTY KALLEN|It's Been A Long, Long Time|11-24-1945|209
3731|1|6|HARRY JAMES & HIS MUSIC MAKERS / KITTY KALLEN|It's Been A Long, Long Time|11-17-1945|209
3732|1|4|SAMMY KAYE & HIS ORCHESTRA / BILLY WILLIAMS, NANCY NORMAN|Chickery Chick|11-10-1945|140
3742|1|9|JOHNNY MERCER & THE PIED PIPERS / PAUL WESTON & HIS ORCHESTR|On The Atchison, Topeka & Santa Fe|09-01-1945|184
3743|1|8|JOHNNY MERCER & THE PIED PIPERS / PAUL WESTON & HIS ORCHESTR|On The Atchison, Topeka & Santa Fe|08-25-1945|184
3744|1|7|JOHNNY MERCER & THE PIED PIPERS / PAUL WESTON & HIS ORCHESTR|On The Atchison, Topeka & Santa Fe|08-18-1945|184
3745|1|6|JOHNNY MERCER & THE PIED PIPERS / PAUL WESTON & HIS ORCHESTR|On The Atchison, Topeka & Santa Fe|08-11-1945|184
3746|1|5|JOHNNY MERCER & THE PIED PIPERS / PAUL WESTON & HIS ORCHESTR|On The Atchison, Topeka & Santa Fe|08-04-1945|184
3747|1|4|JOHNNY MERCER & THE PIED PIPERS / PAUL WESTON & HIS ORCHESTR|On The Atchison, Topeka & Santa Fe|07-28-1945|184
3748|1|3|JOHNNY MERCER & THE PIED PIPERS / PAUL WESTON & HIS ORCHESTR|On The Atchison, Topeka & Santa Fe|07-21-1945|184
3749|1|12|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|Sentimental Journey|07-14-1945|170
3750|1|11|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|Sentimental Journey|07-07-1945|170
3751|1|10|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|Sentimental Journey|07-04-1945|170
3752|1|9|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|Sentimental Journey|06-27-1945|170
3753|1|8|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|Sentimental Journey|06-20-1945|170
3754|1|7|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|Sentimental Journey|06-13-1945|170
3755|1|6|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|Sentimental Journey|06-06-1945|170
3756|1|5|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|Sentimental Journey|05-30-1945|170
3757|1|4|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|Sentimental Journey|05-23-1945|170
3758|1|9|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|My Dreams Are Getting Better All The Time|05-16-1945|197
3759|1|8|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|My Dreams Are Getting Better All The Time|05-09-1945|197
3760|1|7|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|My Dreams Are Getting Better All The Time|05-02-1945|197
3761|1|6|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|My Dreams Are Getting Better All The Time|04-25-1945|197
3762|1|5|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|My Dreams Are Getting Better All The Time|04-18-1945|197
3763|1|4|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|My Dreams Are Getting Better All The Time|04-11-1945|197
3764|1|3|LES BROWN & HIS BAND OF RENOWN / DORIS DAY|My Dreams Are Getting Better All The Time|04-04-1945|197
3765|1|7|THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHESTRA|Rum And Coca-Cola|03-28-1945|187
3766|1|6|THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHESTRA|Rum And Coca-Cola|03-21-1945|187
3767|1|5|THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHESTRA|Rum And Coca-Cola|03-14-1945|187
3768|1|4|THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHESTRA|Rum And Coca-Cola|03-07-1945|187
3769|1|3|THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHESTRA|Rum And Coca-Cola|02-28-1945|187
3770|1|2|THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHESTRA|Rum And Coca-Cola|02-21-1945|187
3771|1|1|THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHESTRA|Rum And Coca-Cola|02-14-1945|187
3772|1|13|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|Don't Fence Me In|02-07-1945|183
3773|1|12|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|Don't Fence Me In|01-31-1945|183
3774|1|11|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|Don't Fence Me In|01-24-1945|183
3775|1|10|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|Don't Fence Me In|01-17-1945|183
3776|1|9|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|Don't Fence Me In|01-10-1945|183
3777|1|8|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|Don't Fence Me In|01-03-1945|183
3778|1|7|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|Don't Fence Me In|12-30-1944|183
3779|1|6|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|Don't Fence Me In|12-23-1944|183
3780|1|5|BING CROSBY & THE ANDREWS SISTERS / VIC SCHOEN & HIS ORCHEST|Don't Fence Me In|12-16-1944|183
3781|1|4|THE INK SPOTS & ELLA FITZGERALD|I'm Making Believe|12-09-1944|193
3782|1|3|THE INK SPOTS & ELLA FITZGERALD|I'm Making Believe|12-02-1944|193
3783|1|17|DINAH SHORE|I'll Walk Alone|11-25-1944|167
3784|1|16|DINAH SHORE|I'll Walk Alone|11-18-1944|167
3787|1|13|DINAH SHORE|I'll Walk Alone|10-28-1944|167
3790|1|10|DINAH SHORE|I'll Walk Alone|10-07-1944|167
3792|1|15|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|Swinging On A Star|09-23-1944|151
3793|1|14|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|Swinging On A Star|09-16-1944|151
3794|1|13|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|Swinging On A Star|09-09-1944|151
3795|1|12|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|Swinging On A Star|09-02-1944|151
3796|1|11|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|Swinging On A Star|08-26-1944|151
3797|1|10|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|Swinging On A Star|08-19-1944|151
3798|1|9|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|Swinging On A Star|08-12-1944|151
3799|1|8|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|Swinging On A Star|08-05-1944|151
3800|1|7|BING CROSBY & THE WILLIAMS BROTHERS / JOHN SCOTT TROTTER|Swinging On A Star|07-29-1944|151
3804|1|12|HARRY JAMES & HIS MUSIC MAKERS / DICK HAYMES|I'll Get By|07-01-1944|160
3806|1|10|HARRY JAMES & HIS MUSIC MAKERS / DICK HAYMES|I'll Get By|06-17-1944|160
3807|1|9|HARRY JAMES & HIS MUSIC MAKERS / DICK HAYMES|I'll Get By|06-10-1944|160
3808|1|8|HARRY JAMES & HIS MUSIC MAKERS / DICK HAYMES|I'll Get By|06-03-1944|160
3809|1|7|BING CROSBY|I Love You|05-27-1944|153
3810|1|6|BING CROSBY|I Love You|05-20-1944|153
3811|1|5|BING CROSBY|I Love You|05-13-1944|153
3812|1|4|BING CROSBY|I Love You|05-06-1944|153
3813|1|3|BING CROSBY|I Love You|04-29-1944|153
3814|1|3|GUY LOMBARDO & HIS ROYAL CANADIANS / SKIP NELSON|It's Love, Love, Love|04-22-1944|150
3815|1|2|GUY LOMBARDO & HIS ROYAL CANADIANS / SKIP NELSON|It's Love, Love, Love|04-15-1944|150
3816|1|12|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & KITTY KALLEN|Besame Mucho (Kiss Me Much)|04-08-1944|181
3817|1|11|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & KITTY KALLEN|Besame Mucho (Kiss Me Much)|04-01-1944|181
3818|1|10|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & KITTY KALLEN|Besame Mucho (Kiss Me Much)|03-25-1944|181
3819|1|9|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & KITTY KALLEN|Besame Mucho (Kiss Me Much)|03-18-1944|181
3820|1|8|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & KITTY KALLEN|Besame Mucho (Kiss Me Much)|03-11-1944|181
3821|1|7|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & KITTY KALLEN|Besame Mucho (Kiss Me Much)|03-04-1944|181
3822|1|6|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & KITTY KALLEN|Besame Mucho (Kiss Me Much)|02-26-1944|181
3823|1|14|GLEN GRAY & HIS ORCHESTRA / EUGENIE BAIRD|My Heart Tells Me (Should I Believe My Heart?)|02-19-1944|202
3824|1|13|GLEN GRAY & HIS ORCHESTRA / EUGENIE BAIRD|My Heart Tells Me (Should I Believe My Heart?)|02-12-1944|202
3825|1|12|GLEN GRAY & HIS ORCHESTRA / EUGENIE BAIRD|My Heart Tells Me (Should I Believe My Heart?)|02-05-1944|202
3826|1|11|GLEN GRAY & HIS ORCHESTRA / EUGENIE BAIRD|My Heart Tells Me (Should I Believe My Heart?)|01-29-1944|202
3827|1|10|GLEN GRAY & HIS ORCHESTRA / EUGENIE BAIRD|My Heart Tells Me (Should I Believe My Heart?)|01-22-1944|202
3851|1|6|DICK HAYMES & THE SONG SPINNERS|You'll Never Know|08-07-1943|163
3852|1|5|DICK HAYMES & THE SONG SPINNERS|You'll Never Know|07-31-1943|163
3853|1|4|DICK HAYMES & THE SONG SPINNERS|You'll Never Know|07-24-1943|163
3854|1|3|DICK HAYMES & THE SONG SPINNERS|You'll Never Know|07-17-1943|163
3858|1|8|BENNY GOODMAN & HIS ORCHESTRA / HELEN FORREST|Taking A Chance On Love|06-19-1943|191
3859|1|7|BENNY GOODMAN & HIS ORCHESTRA / HELEN FORREST|Taking A Chance On Love|06-12-1943|191
3860|1|6|BENNY GOODMAN & HIS ORCHESTRA / HELEN FORREST|Taking A Chance On Love|06-05-1943|191
3861|1|19|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|I've Heard That Song Before|05-29-1943|175
3862|1|12|GLENN MILLER & HIS ORCHESTRA / SKIP NELSON & THE MODERNAIRES|That Old Black Magic|05-22-1943|186
3863|1|17|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|I've Heard That Song Before|05-15-1943|175
3864|1|16|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|I've Heard That Song Before|05-08-1943|175
3865|1|15|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|I've Heard That Song Before|05-01-1943|175
3866|1|14|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|I've Heard That Song Before|04-24-1943|175
3867|1|13|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|I've Heard That Song Before|04-17-1943|175
3868|1|12|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|I've Heard That Song Before|04-10-1943|175
3869|1|11|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|I've Heard That Song Before|04-03-1943|175
3870|1|10|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|I've Heard That Song Before|03-27-1943|175
3871|1|9|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|I've Heard That Song Before|03-20-1943|175
3872|1|8|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|I've Heard That Song Before|03-13-1943|175
3873|1|7|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|I've Heard That Song Before|03-06-1943|175
3874|1|6|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|I've Heard That Song Before|02-27-1943|175
3875|1|16|TOMMY DORSEY & HIS ORCHESTRA / FRANK SINATRA & PIED PIPERS|There Are Such Things|02-20-1943|165
3876|1|12|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|I Had The Craziest Dream|02-13-1943|206
3877|1|11|HARRY JAMES & HIS MUSIC MAKERS / HELEN FORREST|I Had The Craziest Dream|02-06-1943|206
3878|1|13|TOMMY DORSEY & HIS ORCHESTRA / FRANK SINATRA & PIED PIPERS|There Are Such Things|01-30-1943|165
3879|1|12|TOMMY DORSEY & HIS ORCHESTRA / FRANK SINATRA & PIED PIPERS|There Are Such Things|01-23-1943|165
3880|1|11|TOMMY DORSEY & HIS ORCHESTRA / FRANK SINATRA & PIED PIPERS|There Are Such Things|01-16-1943|165
3881|1|10|TOMMY DORSEY & HIS ORCHESTRA / FRANK SINATRA & PIED PIPERS|There Are Such Things|01-09-1943|165
3882|1|14|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|White Christmas|01-02-1943|184
3883|1|13|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|White Christmas|12-26-1942|184
3884|1|12|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|White Christmas|12-19-1942|184
3885|1|11|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|White Christmas|12-12-1942|184
3886|1|10|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|White Christmas|12-05-1942|184
3887|1|9|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|White Christmas|11-28-1942|184
3888|1|8|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|White Christmas|11-21-1942|184
3889|1|7|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|White Christmas|11-14-1942|184
3890|1|6|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|White Christmas|11-07-1942|184
3891|1|5|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|White Christmas|10-31-1942|184
3892|1|4|BING CROSBY & KEN DARBY SINGERS / JOHN SCOTT TROTTER|White Christmas|10-24-1942|184
3893|1|13|GLENN MILLER & HIS ORCHESTRA / MARION HUTTON & TEX BENEKE|(I've Got A Gal In) Kalamazoo|10-17-1942|194
3894|1|12|GLENN MILLER & HIS ORCHESTRA / MARION HUTTON & TEX BENEKE|(I've Got A Gal In) Kalamazoo|10-10-1942|194
3895|1|11|GLENN MILLER & HIS ORCHESTRA / MARION HUTTON & TEX BENEKE|(I've Got A Gal In) Kalamazoo|10-03-1942|194
3896|1|10|GLENN MILLER & HIS ORCHESTRA / MARION HUTTON & TEX BENEKE|(I've Got A Gal In) Kalamazoo|09-26-1942|194
3897|1|9|GLENN MILLER & HIS ORCHESTRA / MARION HUTTON & TEX BENEKE|(I've Got A Gal In) Kalamazoo|09-19-1942|194
3898|1|8|GLENN MILLER & HIS ORCHESTRA / MARION HUTTON & TEX BENEKE|(I've Got A Gal In) Kalamazoo|09-12-1942|194
3899|1|7|GLENN MILLER & HIS ORCHESTRA / MARION HUTTON & TEX BENEKE|(I've Got A Gal In) Kalamazoo|09-05-1942|194
3900|1|10|KAY KYSER & HIS ORCHESTRA / HARRY BABBITT & JULIE CONWAY|Jingle, Jangle, Jingle|08-29-1942|196
3901|1|9|KAY KYSER & HIS ORCHESTRA / HARRY BABBITT & JULIE CONWAY|Jingle, Jangle, Jingle|08-22-1942|196
3902|1|8|KAY KYSER & HIS ORCHESTRA / HARRY BABBITT & JULIE CONWAY|Jingle, Jangle, Jingle|08-15-1942|196
3903|1|7|KAY KYSER & HIS ORCHESTRA / HARRY BABBITT & JULIE CONWAY|Jingle, Jangle, Jingle|08-08-1942|196
3904|1|6|KAY KYSER & HIS ORCHESTRA / HARRY BABBITT & JULIE CONWAY|Jingle, Jangle, Jingle|08-01-1942|196
3905|1|5|KAY KYSER & HIS ORCHESTRA / HARRY BABBITT & JULIE CONWAY|Jingle, Jangle, Jingle|07-25-1942|196
3906|1|4|KAY KYSER & HIS ORCHESTRA / HARRY BABBITT & JULIE CONWAY|Jingle, Jangle, Jingle|07-18-1942|196
3907|1|3|KAY KYSER & HIS ORCHESTRA / HARRY BABBITT & JULIE CONWAY|Jingle, Jangle, Jingle|07-11-1942|196
3908|1|12|HARRY JAMES & HIS MUSIC MAKERS|Sleepy Lagoon|07-04-1942|175
3909|1|11|HARRY JAMES & HIS MUSIC MAKERS|Sleepy Lagoon|06-27-1942|175
3910|1|10|HARRY JAMES & HIS MUSIC MAKERS|Sleepy Lagoon|06-20-1942|175
3911|1|9|HARRY JAMES & HIS MUSIC MAKERS|Sleepy Lagoon|06-13-1942|175
3912|1|9|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & HELEN O'CONNELL|Tangerine|06-06-1942|92
3913|1|8|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & HELEN O'CONNELL|Tangerine|05-30-1942|92
3914|1|7|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & HELEN O'CONNELL|Tangerine|05-23-1942|92
3915|1|6|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & HELEN O'CONNELL|Tangerine|05-16-1942|92
3916|1|5|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & HELEN O'CONNELL|Tangerine|05-09-1942|92
3917|1|4|JIMMY DORSEY & HIS ORCHESTRA / BOB EBERLY & HELEN O'CONNELL|Tangerine|05-02-1942|92
3918|1|11|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|Moonlight Cocktail|04-25-1942|198
3919|1|10|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|Moonlight Cocktail|04-18-1942|198
3920|1|9|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|Moonlight Cocktail|04-11-1942|198
3921|1|8|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|Moonlight Cocktail|04-04-1942|198
3922|1|7|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|Moonlight Cocktail|03-28-1942|198
3923|1|6|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|Moonlight Cocktail|03-21-1942|198
3924|1|5|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|Moonlight Cocktail|03-14-1942|198
3925|1|4|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|Moonlight Cocktail|03-07-1942|198
3926|1|3|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|Moonlight Cocktail|02-28-1942|198
3927|1|2|GLENN MILLER & HIS ORCHESTRA / RAY EBERLE & THE MODERNAIRES|Moonlight Cocktail|02-21-1942|198
3931|1|21|GLENN MILLER & HIS ORCHESTRA / TEX BENEKE & THE MODERNAIRES|Chattanooga Choo Choo|01-24-1942|193
3932|1|20|GLENN MILLER & HIS ORCHESTRA / TEX BENEKE & THE MODERNAIRES|Chattanooga Choo Choo|01-17-1942|193
3933|1|19|GLENN MILLER & HIS ORCHESTRA / TEX BENEKE & THE MODERNAIRES|Chattanooga Choo Choo|01-10-1942|193
3934|1|18|GLENN MILLER & HIS ORCHESTRA / TEX BENEKE & THE MODERNAIRES|Chattanooga Choo Choo|01-03-1942|193
